date,rating,review,product
2009-08,4.0,"I love the way Organix products smell!  I would use the shampoo, but it's too moisturizing for my hair.  The conditioner is great though.  Very thick and creamy too.  I'm not sure if it's the best in its' price range but I love the smell, it does condition my hair nicely, and I like the packaging.  I bought enough to last me for a year because I buy them when they are on sale.",Tea Tree Mint Conditioner
2009-08,4.0,I was looking for a new conditioner and i ended up buying this one! Now this is my HG conditioner! I love the smell and Tea Tree oil is good for the hair and scalp so you cant go wrong with this! My only problem is the bottle is way to small.I would like if they sold different sizes that way i can buy the biggest bottle they carry! But either way i plan to buy this conditioner again! ,Tea Tree Mint Conditioner
2009-08,4.0,"This is a pretty good conditioner, it leaves enough moisture without drying the hair out and without weighing it down. I just adore the smell, it smells like mint peppermint patties. I also like the shampoo from this line. I do this the bottle had grip marks as it can be slippery. ",Tea Tree Mint Conditioner
2009-08,2.0,"I deleted my review, and I no longer own this. I don't even remember what happened to it... It was lost or given away. I have never liked Organix shampoo's or conditioners, but their other hair care are all good. I prefer the shine and oil sprays. ",Tea Tree Mint Conditioner
2009-08,1.0,"Wow I am shocked all these people like this.  I have very easy to manage hair.  Its straight and very healthy since its short.  That being said, this conditioner did absolutely nothing for me.  In the shower, this doesn't have any moisturizing feel at all.  After its rinsed out, my hair feels exactly the same as before shampooing.  After its dry, it feels the same as if I didn't condition at all.  Its a waste of $7.  Also, the bottle is exactly the same shape and color as the shampoo, so you have look carefully at which bottle you are grabbing.  SUPER annoying.  ",Tea Tree Mint Conditioner
2009-08,4.0,"I love the smell of this conditioner.  It makes my hair soft and seems to help reduce the frizz (I have naturally curly hair).  I suffer from dry scalp and eczema in the winter and this cures it, I mean it's gone!   Only cons is that it's pricey for drug store brands and the bottle is hard to handle in the shower.   I've been using for about 2 years now. ",Tea Tree Mint Conditioner
2008-08,5.0,"I loved this product so much I had to come and post about it lol !! 

I have really tight kinky curl mixed confused hair lol. This product made my hair so ultra smooth to the touch. In the shower my hair became straight and out back to being curly, but still tangle free!! You should def. check this product out ;)

",Tea Tree Mint Conditioner
2008-08,4.0,I love the smell of this! Seems to condition pretty well I've only used it a few times though and plan to update after a couple weeks. The bottle is too cute although a bit awkward in the shower.,Tea Tree Mint Conditioner
2014-08,4.0,"I picked this up at Rite Aide while on vacation, on a whim. I use it after a shower and it moisturizes well, doesn't make my skin too shiny. 

I tried it as a bath oil last night and WOW. I soaked and shaved, and my skin felt amazing, my legs are super smooth, and I just feel soft and happy all over.

I only wish it didn't have mineral oil, but it is better than most things I have used that do. sometimes mineral oil makes my skin feel nasty but this is very light. Also the first dry oil I have used.",Hydrating Moroccan Argan Dry Body Oil
2014-08,3.0,"I was looking for a cheap alternative for my NUXE Huile Prodigieuse Or for days when shimmer wasn't necessary and since I've used the Organix argan oil in my hair before with decent results, I decided to give this a try.

The price is great, about $8 for 200ml vs $40 for 50ml of the NUXE, availability is great, smells nice, but it has a few more chemicals in it than i would like and it stays greasy a bit longer than the NUXE, but the effect is similar (minus shimmer, of course).

Happy to save my special oil for special occasions and use this inbetween.",Hydrating Moroccan Argan Dry Body Oil
2014-08,5.0,I love how quick and easy this is to use! This is the last thing I do in the shower. Squirt very little on each arm and leg and rub it in (very little goes a long way) rinse for a few seconds under the water and done! My skin is smooth and soft and not at all oily or slick. I don't have very dry skin so maybe some people need to use more than just this but I'll use lotion on top if I have time to kill but not necessary. I personally love the smell and I also sniffed it BEFORE I bought it so I wouldn't end up like people on here complaining about the smell of things. Overall it's around $6 and has lasted me for six months maybe more and I'm only little more than half way through it. Buying it again for sure! ,Hydrating Moroccan Argan Dry Body Oil
2014-08,3.0,"This dry oil does feel luxerious initially and it has a pleasant scent and does dry into the skin very nicely. However, after some time I do not notice any obvious benefit to my skin. I don't have overly dry skin but I don't feel that the moisturizing effect of this product is very hydrating. It is nice and silky and makes my skin feel smooth immediately putting it on but I am not sure that it is helping the quality of my skin in the long haul. 

As others have pointed out, the bottle is very flimsy and it's hard to pour out a gradual amount and this seems like a really poor packaging design. 

I find myself using this product each night after I shower but I am not sure that I will replenish it after I use up the bottle, I think I will be on a quest to find a more hydrating dry oil product. ",Hydrating Moroccan Argan Dry Body Oil
2013-08,4.0,"LOVE LOVE LOVE THE SMELL! but I wish the smell lasted longer, it fades after 10 minutes!

the oil quickly absorbs in the skin instead of just staying on top of your skin! thats a plus!
it does what it says it will do, nothing more..nothing less
Its hard to pour it out without  creating a mini mess, the hole to pour out from is very wide..so even when you pour just a bit out...the rest runs down over the bottle.
Its hard to describe but anyone who has it..knows what Im talking about.
Its great if you want some light oil to moisturize your skin,but if you are dry..stay away from this! this will not solve issues concerning very dry skin. This is very LIGHT, I would use this on vacation or on a beach",Hydrating Moroccan Argan Dry Body Oil
2013-08,2.0,"This is the first Organix product I've ever bought. I've seen the line before and read reviews on their other products but nothing really jumped out to me as a &quot;must try&quot;. While grocery shopping a few weeks ago, I spotted the Hydrating Moroccan Argan Dry Body Oil (which is evidently a new product) on the shelf and picked it up because I'm super lazy and hate putting lotion. For the past year or so, I've been using Neutrogena's Sesame Oil which I really love, but unfortunately I've only been able to find the regular scented version which I really, really don't like.

First, the good points. This oil is fairly moisturizing and has a decent smell. I'm not scent sensitive but I could see how someone who is might find the smell slightly overpowering. I wouldn't say the smell is yummy or anything one would want to douse themselves in. To me, this smells a little plastic-y (weird, I know) and slightly tropical in a fake they-totally-added-scent-to-this way. The scent is infinitely better than the old lady floral scent the Neutrogena folks use for their oil however. As for moisturizing, this does a fair job. Per the directions, this can be rinsed off after you apply it in the shower or you can smooth it on after your shower (while still damp) and pat dry for &quot;extra moisturizing&quot;. I use the latter method and it does keep my dry skin somewhat in check. I still have to apply lotion to my elbows (dry city), hands and feet so it's not a catch all. Since this is a dry oil, you're not going to look like an oil slick even if you apply too much. It sinks it rather quickly so if you're looking for something that you can apply and not be forced to wait for it to soak in, this is your oil. I believe I paid around $7 for a 6.8 ounce bottle which is about as much as a good drugstore lotion so the price is alright. I also haven't had an adverse reaction to anything in this. No weird bouts of body acne or anything like that but since the skin on my body is basically bulletproof, I'm not the best gauge for sensitivity.

Now, the bad points. This isn't as moisturizing as Neutrogena's Sesame Oil or even plain old baby oil by a long shot. With Neutrogena, my skin is still soft the next day. With Organix, not so much. I think the main reason for that is this &quot;Moroccan Argan Oil&quot; is mainly compromised of good old fashioned mineral oil. My biggest problem with this oil, however, is the bottle. When I first picked this up in the store, the top popped off without me squeezing it. The top itself is one of those weird designs that is slightly slanted and just pops off instead of screwing on. To me, this is the worst design for a bottle of liquid let alone an oil that you're suppose to use in a wet environment. I figured I picked up a bum bottle so I chose one that was at the back of the shelf. After I got it home, I noticed that it was leaking in the bag. As soon as I took it out of the bag, the top popped off again. I managed to keep the top on for a while and used it with relatively few problems (the top popped off twice when I used it but I caught it both times) but earlier this evening, I accidentally knocked the bottle over and about half the oil poured down the drain. Perhaps the store I went to got a defective batch but if goofy, pop off tops are the norm, I'll use something else.

I'm still undecided if I'll repurchase this because I'm a bit irritated by the bottle design and losing half the product down the drain. It's a decent enough product that is moderately priced but I don't know anyone who doesn't mind spending $7 for something in a shoddy bottle. I think I'll use up what's left of the bottle and go back to Neutrogena even though its a little more expensive.

Edit to add: I finally found a bottle of the Neutrogena unscented oil that I love so much. I stopped using this Organix nonsense because it wasn't as moisturizing and I found I still had to apply lotion to my hands, knees, feet and elbows.",Hydrating Moroccan Argan Dry Body Oil
2014-08,5.0,This has great smoothing properties without being greasy and it has a nice coconut and cocoa butter scent. My hair adores keratin based products and this is a good addition to my hair serum collection. It softens and gives my hair gloss and is wonderful for heat styling. It is moderately heavy so I like to reserve it for days when I don't wear my hair curly. Helps a lot with manageability. I can say that the anti-breakage claims are accurate as I have experienced less hair fall out in the shower. I wish this came with a pump but I can tolerate it.  ,Brazilian Keratin Therapy Anti-Breakage Serum
2014-08,5.0,"My absolute favorite hair serum. 

Previously, before switching to all Organix products, my thick black hair was a frizzy, coarse, unhealthy mess. 

I started smoothing this serum into my hair from mid-shaft to the ends after showering. I've been using this consistently for about two years now and the result is amazingly shiny, healthy, smooth hair. Although it doesn't make my hair perfectly &quot;straight,&quot; I quite love how this makes my natural waves look. I get so many compliments on my hair, which used to be unheard of, considering what a mess it used to be. Running my fingers through my hair is an enjoyable experience now and this product really has boosted my confidence.

My only complaint is that I wish this came in a pump container, but this is very minor considering how amazing this serum really is.

I only use a smaller-than-a-dime sized amount and this is enough for my long, thick hair. 

I can't seem to find it in stores anymore but this is very inexpensive on Amazon (around $6) and quite worth it. ",Brazilian Keratin Therapy Anti-Breakage Serum
2014-08,4.0,"This is amazing stuff. I was previously using the Moroccan Argan Oil Penetrating oil, but it seemed to be a bit... heavy. Then I tried this Brazilian Keratin Therapy anti breakage serum, and wow, what a difference.

It is much lighter in weight than the Penetrating Oil. I thought that a heavier weight serum would be better, but it turns out that the lighter weight anti breakage serum is even better for my medium-coarse sometimes dry hair.

It does have a slightly coconut or tropical scent, but I only notice it when I first put it on my hair. I use it after I've wrapped my hair up in a towel to dry a bit, and then apply this product right before I blow dry. I smooth it down on my ends and the longer parts of my hair, and then when I flip my hair up, I use what's left on my palms to smooth down the fly aways at the crown of my head. I've been really happy with it.

The only drawkback so far is that this comes in an opaque container, so I can't see exactly how much product is left. I can kind of use the weight of the container to estimate how much I have left, but I'd really prefer a clear container so as to better guess when I need to repurchase.

",Brazilian Keratin Therapy Anti-Breakage Serum
2014-08,5.0,"this is an awesome serum! i used to be a daily straightening kind of girl, until i learned the right way for my to style my curls.. anyway i recently had my hair highlighted and layered. the girl used a flat iron on my hair n it looked ok.. a bit frizzy. the next morning i used this product and my straightener (a kqc) and it was fantastic! i didnt want to do anything except play with my hair. soo fast forward a week. i have co washed my hair twice since and this morning i flat ironed and its flipping awesome! its hair days like this that make me want to do it everyday.. long story short, love this product! best serum ive ever used!! ",Brazilian Keratin Therapy Anti-Breakage Serum
2014-08,4.0,"I really like this serum. It smooths my hair beautifully and it smells divine! It's not too heavy and it makes my hair super soft. 

The only thing I don't like about it is the packaging. I really hate the opening lid because its prone to leakage. It also can pop open too easily, so not that great for travelling. I wish it had it a screw top or a pump with another lid, like most serums.",Brazilian Keratin Therapy Anti-Breakage Serum
2014-08,5.0,I Love this serum. I only use it when my hair is flat ironed to keep fly a ways in check. Smells great. A little goes a long way.,Brazilian Keratin Therapy Anti-Breakage Serum
2013-08,4.0,"I wasn't too keen on buying this but it works fine with relaxed hair. If you like using natural products, this isn't for you. It's not water based. However, I love using this after I finish washing my hair. On occasions, I'll use this before I walk out the door (just a tad) and my hair has so much body from it!",Brazilian Keratin Therapy Anti-Breakage Serum
2013-08,5.0,"I am SO HAPPY with this serum! I saw an obvious change after the first use! I got this and the hydrating macadamia oil intensive moisture mask as part of a BOGO free at Walgreens last week. I only wash my hair up to 2x a week, so I don't get a lot of chances to review hair products. This just had such an impact I had to share right away. I have a ton of products for my hair, most are the repairing type, not for styling. I have naturally wavy hair, made more wavy with the new-ish L'oreal sea salt spray in the purple bottle. But with winter coming, I knew I wasn't being good to my hair, so when I saw I'd only have to pay $7 for 2 Organix products, I picked those products in the end. They only had 3 or 4 of the &quot;lines&quot; from Organix though so be aware of that. Anyways, I used a Dove shampoo, the macadamia mask as a conditioner, my usual after-shower products, and this serum. I showered at night, let my hair air dry as I always do, didn't really do anything but parted my hair. I went out. When I got back home I noticed my bangs looked as if they were straightened! It was really interesting! Today I see my hair is almost completely frizzless (I've been touching my hair a lot so that's prolly why there's any at all), it's not poofy at the bottom like it usually is, and for the most part the upper half of my hair is straight then the bottom half has loose S-shaped waves with wispy ends. I can't believe how well it straightened my hair with no heat. Also my hair is shiny, healthy-looking for once (I have ombre hair, poor bleached ends), I can't get over it! ^_^",Brazilian Keratin Therapy Anti-Breakage Serum
2013-08,5.0,"i LOVE this product!! it smells great and leaves my hair absolutely amazing!! first of all it makes my hair shiny. second, it makes it totally soft!! i follow the directions at the back and let it air dry while i walk to school. when i get there my hair has little to no frizz. the serum is like a detangler because my hair gets really tangled and this serum does an absolute amazing job at detangling!! i use the matching shampoo and conditioner and my hair looks and feels healthy, less frizzy, bouncy, and amazing!! this product really does make my hair straighter!! i love it!! after not using the line for about 5 months, my hair was a disaster!!! it was very hard to comb through, my hair is really dull, lifeless, damaged,frizzy, and just plain awful!! im going to wait until its on sale and repurchase the serum, shampoo, and conditioner, and if i have enough money maybe the shimmering oil",Brazilian Keratin Therapy Anti-Breakage Serum
2013-08,3.0,"I like the smell of most of the organix line&amp; this one is no diffrent.smells like summer.. but I never really noticed a diffrence between them and my moms suave she used to make me use as a teen but this was on sale &amp; my daughter has curly spring curls&amp; needs a little defrizzing that her deva curl wasnt totally helping with so i decided to give this a try.it makes both my kids hair shiny&amp; silky wich dont happen often as they inherted my thick hair&amp; their dads kinky thick hair ( im hlf alskan native, my husband&amp;their father is hlf black) my daughter has sumwhat fine, thick springy curls and most african hair products are to heavy &amp; greasy for her but regular curl products dont moistuize enuf.my sons hair has thick, course hair that has lost some of its curl do to us having it shaved off frequently (he luvs his curlies but dont wanna take care of it everyday so he dont go to school with flat spots&amp;poof) he can use the heavier stuff but with 4 people in the house with diffrent hair types its nice to find a product that works for everyone..I can use this in my thick, fine, straight hair&amp; its not to greasy looking&amp;dont weight my hair down( i dont use heat tools)but I can only use this once between shampoos, with my kids I put this on everyday after spritzing it damp so i can comb tangles..put that in, then a little dolop of deva curl arc anGEL&amp; pencil curl to help define the curls better.the gel holds&amp;the oil adds shine&amp;softness.for me it just adds shine&amp;softness but u only need a little at a time working ur way up , this I def something I will keep using this for my family",Brazilian Keratin Therapy Anti-Breakage Serum
2013-08,3.0,"I had really high hopes for this oil. I have some good things to say and some bad things as well. First of all, It smells amazing kinda like the smell of butterscotch candy. I followed the directions and put it on my towel dried hair..the product was really thick and kind of greasy. I have color treated &amp; very damaged blonde hair so my hair soaked the product up. It seemed to make my hair really soft until I straightened it, my hair felt kind of stiff and dirty and the serum felt really heavy. I after straightening my hair It wasn't shiny one bit and didn't do what other hair serums do to my hair. The product is okay, I don't think I will buy it again.",Brazilian Keratin Therapy Anti-Breakage Serum
2013-08,4.0,"I tried to put it on like the instructions said (damp hair and blow dry) but I have fine hair so it left it greasy and weighed down. Instead I use garnier fructis silk and shine smoothing lotion right out of the shower, then blow dry my hair as normal, and then apply a small amount of this product, focusing on not getting too much on the roots. It instantly straightens my hair and makes it less peicy and it obtains a fabulous luster. I have really damaged and long hair and it made the breakage less visable. The shine makes it look so healthy and luscious and I LOVE THE SMELL. It's so tropical and makes me think of warm weather in the dead of winter. So I found some use of this product altering the directions, hopefully it can work out for anyone else who gives it a try! Pretty bad reviews on here.",Brazilian Keratin Therapy Anti-Breakage Serum
2013-08,3.0,"It's decent, not the best.  I use it when I travel because the bottle is small.  I don't love it, but it's better than nothing.",Brazilian Keratin Therapy Anti-Breakage Serum
2012-08,4.0,"Ok, a few things. I am not a huge Organix fan to start. I bought 3 products on sale this last time and returned two. But I kept this. The bottle design is kind of crappy, so you just have to be careful with it. Also, I don't straighten or have straight hair. I just know my hair likes the oils in this.  So over all, I like this, since I kept it, and I like that the ingredients were overall pretty natural (and silicone). I think this works pretty well, but nothing is a miracle. I do find I like it better than other more drying serums or other oil products.  I do love the smell. I tend to use this after dying/bleaching. I may try the coconut one next since it also has good reviews.",Brazilian Keratin Therapy Anti-Breakage Serum
2012-08,4.0,"I have used this a few times now and can day I have been fairly suprised by this serum. Because it wasn't hugely pricey I didn't have the highest expectations, because my hair is so dry and damaged from straightening I usually find that the more expensive products work the best. However, on this occasion I have found this serum to be suprising! It has made my hair softer, shinier, healthier looking as well as making it better to straighten. Whats even better is that you don't need a lot to see a difference in the condition of the hair, which is why it comes in a neat little bottle. Would definitely consider buying it again if it continues to work well on my hair.",Brazilian Keratin Therapy Anti-Breakage Serum
2012-08,5.0,"This is a great leave-in serum for defrizzing and softening my hair. It distributes evenly and doesn't make my hair look greasy or weighed down, just shinier.",Brazilian Keratin Therapy Anti-Breakage Serum
2012-08,5.0,"I used to be one of those who would much rather prefer tying their hair in a knot to spare themselves from the trouble. This product is literally fantastic. It is very cheap for a serum, so I honestly did not expect much from it. But It has miraculously rescued my fine hair that I have been trying to healthily grow for ages. My ends are now way shinier and healthier after blow-dry and straightening. I feel much more confident about letting my hair down now. Amazing!",Brazilian Keratin Therapy Anti-Breakage Serum
2012-08,5.0,"I love this serum. I've always been on a hunt for the perfect leave-in product for the ends of my hair that will add shine, strength and moisture and I've finally found it. I use this after I towel dry clean hair or when my hair is dry too. It leaves my ends feeling very silky and shiny. I highly recommend this serum.",Brazilian Keratin Therapy Anti-Breakage Serum
2012-08,3.0,"I have pretty mixed feelings about this serum. On the one hand, I do feel that my hair gets a little stronger after using. Nothing miracle-like, but still noticeable. The serum is somewhat thin, which I actually appreciate. It's easy to distribute through my hair. But it also runs out of the bottle really easily and you end up with too much product. The smell's ok, not my favorite but not unbearable either. A bottle does last forever, though.

I personally just don't see enough of a difference in my hair to repurchase. ",Brazilian Keratin Therapy Anti-Breakage Serum
2012-08,4.0,"This product is my absolute favorite smell in the world! I find a little goes a very long way, but you have to be careful because the product is quite runny.  I bought this for $7 at Ulta, which I think isn't bad because there are a ton of uses in one bottle.  I apply it to my ends after towel drying and I think it makes a huge difference when I straighten my hair.  I typically have relatively dry hair that is very curly, so it is nice when my ends look healthy after flat ironing.",Brazilian Keratin Therapy Anti-Breakage Serum
2011-08,5.0,"I was so excited to try this product, as I have heard a lot about keratin.  I was disappointed with the packaging.  It is a very runny watery product and the way they made the bottle isn't very practical.  Aside from the annoying bottle, this product works wonders.  I have been using a chi straightener for about a year with no heat protection.  Needless to say, my hair has a lot of breakage.  This product smoothed down my hair and made it straight and shiny.  My hair color (which I am not thrilled with) looked SO MUCH BETTER! My hair pulled more red than brown this time it was dyed and the hard water in my area makes it look more orangey.  I'm waiting to get it dyed an ash brown until I go home for thanksgiving break, but this product helps it look more polished in the meantime.  I will continue to use this no matter what my future hair color is because it looks so good.  The one downside is that I can tell this will leave build-up quickly.  I will have to use a clarifying shampoo once or twice a week to get my hair refreshed.  Overall, this is a great and cheap product!  Oh, and it smells awesome too!",Brazilian Keratin Therapy Anti-Breakage Serum
2011-08,2.0,"I loved the name of the product, sounds so exotic as its beautiful smell. However, the product was too much like liquid for its packaging quality, and so there was some excessive wastage. 

Firstly, I have waste length hair that everyone comments on how beautiful and smooth it is because i am obsessed with its condition to the point i ALWAYS wear a hat to protect it from the sun.

The product is good at protecting the hair shaft, making it smooth and detangle. However, the oil in the product is hard to remove so I had to shampoo it quite a bit (READ: damaging) to remove it, making my hair dry as you should not scrub the long lengths with a shampoo.

The worst - in summer it make my hair so itchy and I started breaking out in dermatitis and flies LOVE that coconut smell in summer, as the heat starts making smell like vomit after a while. So sad:(",Brazilian Keratin Therapy Anti-Breakage Serum
2011-08,2.0,"i was really hoping to be in love with this stuff. Oils work very well on my hair, but this one did not. It actually made my hair frizzier than anything. It did speed up drying time. It made my hair kind of dull at first, but then after i straightened my hair i put a little bit more on, and it made it a little more shinier, but not much. My hair honestly looks way better without it. I always get compliments on my hair, and i couldn't wait to wash this stuff out of my hair. and i honestly didn't notice any difference in helping with the breakage. It does smell amazing though, thats pretty much the only thing i liked about this product. It is pretty expensive for such a little bottle, but a little goes a long way with this and it will last you for a while no matter what type of hair you have. The way it's packaged can get kind of messy after a while, but i still think the bottle is cute. it's honestly nothing special, not worth the money. I would not repurchase. there are so many better products than this. Not a fan of Organix products.",Brazilian Keratin Therapy Anti-Breakage Serum
2011-08,5.0,"Yes. I will buy this again. And again. And again.
I'm writing a review for this serum In particular as opposed to the handful of others I've tried recently as it's been making noticeable improvements in my hair. I have other serums that I love, but this one is pretty special.
First off, I don't trust Organix hair products much due to their consistently awful reviews, and because I tried their morroccan oil and it sucked. I got this serum knowing it's Organix and taking the risk, since the ingredients list is quite unique, and I wanted a protein-infused alternative to my regular serums. Not only does it have keratin, but there's other goodies in there like avocado oil and coconut oil.
The packaging is, like most other reviewers have stated, annoying. Yes, it's a cute shape and has a pretty brown and gold color scheme, but the bottle's opening just makes dispensing the product a messy ordeal. I like serums with pumps. It's just more logical and efficient.
Of course, it's what's on the inside that counts, though. This serum is non-sticky, relatively light, goes on smooth, and smells AMAZING. I use a couple of nickel-sized drops on my wet hair after detangling (note: this amount might be too much for some, as I have very thick hair), run it through, and let air dry.
As my hair air dries, it's SO much shinier, healthier, softer and plumper than when I use other serums. The fragrance doesn't really linger, unfortunately, but that's not a problem. Frizz is basically obliterated, but my volume isn't taken away in the process. My curls look defined and shiny and maintain flow.
I truly wish I could use this serum every time I wash my hair, but I wouldn't want my locks to get used to it, and protein overloads are never a good thing. This brilliant serum is DEFINITELY staying on my dresser, and I'll continue to repurchase. (Doesn't hurt that it's not too pricey, either! :D)",Brazilian Keratin Therapy Anti-Breakage Serum
2011-08,5.0,"It smells amazing. Like other reviews, the packaging is a bit of a problem but its worth it cuz the product inside is fantastic. It makes my hair,straight,soft, and shiny. I picked it up for only 4 dollars at Target on sale. Im so happy to have found this!",Brazilian Keratin Therapy Anti-Breakage Serum
2011-08,5.0,"This product is awesome! I color my hair alot &amp; my hair has been breaking off. I found this at Harmon's Beauty store and decided to try it. It has helped my hair so much, I've noticed a difference the first time using it. My hair is so soft and doesnt break off in the shower as much before. It makes the elasticity of your hair much stronger! You don't have to use a lot. Just a dab in the palm of your hands and work through from roots concentrating on the ends. after that I add a heat protector to hair and blow out. It adds shine softness and makes your hair durable when styling. I love this !!!! I wasn't expecting much because of the price. it really surprised me! Def buy this product!",Brazilian Keratin Therapy Anti-Breakage Serum
2011-08,5.0,"This is the BEST thing that ever happened to my hair. First of all, I have a tumultuous relationship with my hair. We've been through a lot, and lately I've been on the hunt to find a great product that will give my thick, wavy and naturally dry hair a serious makeover. Organix products have always piqued my interest for some reason, probably because of their beautiful scents and the yummy sounding names. I saw this Brazilian Keratin Serum on the shelf at CVS and gave it a whiff. So. good. It's a very warm and intoxicating scent, kind of like fresh coffee and cocoa beans, but that's probably because of the cocoa butter in the ingredients. There's also coconut oil, keratin, avocado oil and alot of cones in the list. 


This serum is different than others I've tried. It doesn't make my hair feel greasy or coated in oils, it's actually pretty light. I worked a good amount into my damp towel dried hair and then after it dried, I rubbed a small amount all over my head, concentrating on the ends. My hair is now sleek, plush, healthy, lustrous and frizz-free. It's summer. It's hot. It's humid. That's a recipe for disaster for my hair. I get very frizzy waves, but this even made it STRAIGHT. It also aids in protecting the hair from breakage which is excellent since I'm trying to grow my hair really long. This has definitely become an HG product for me. I will repurchase and repurchase and repurchase!


*The only negative thing I have to say is that too much of the product can squirt out of the tube sometimes, and something with a pump or different packaging would be less messy. Other than that, total perfection! Loving my hair right now!",Brazilian Keratin Therapy Anti-Breakage Serum
2011-08,4.0,"I have long, straight hair that has a tiny bit of a natural wave. I used this product for the 1st time this morning, and I used a silver dollar sized amount I towel-dried hair which I definitely thought was too much. After blowdrying and straightening, it felt oily, but soft. It also was completely stick straight. About an hour into my day I noticed it felt a lot less oily and very soft. About 3 hours into my day there was a sudden downpour in FL summer heat and I got pretty wet. Normally my hair + rain + humidty = awful frizzy huge hair. But after my hair naturally dried while I was outside, I brushed it and realized it was super soft and without an ounce of frizz. I am COMPLETELY amazed.",Brazilian Keratin Therapy Anti-Breakage Serum
2011-08,5.0,"WOW! I used to use the John Frieda Lite serum, but its been discontinued.  I used up the last of my stash and was forced to find a replacement.  I was worried, as I have baby fine hair and most serums just weigh my hair down.  I read the reviews on this product and checked it out.  I'm in love.  This is as light as the John Frieda, but smells 100x better!  Not greasy (unless you pile it on), controls frizzies in humid, Florida summer weather and gives a mirror-like shine.  Easy to wash out, too, doesn't weigh your hair down.  What else I love?  That my hair feels like silk when I run my hand through it.  I have some seriously sexy hair now!  My only complaint is the packaging.  A pump would be less messy!",Brazilian Keratin Therapy Anti-Breakage Serum
2011-08,1.0,"I am sadly disappointed with my high hopes for this product. I have been wanting to try a Moroccan oil for some time and was deciding between this and the blue Argan bottle of this by Organix. I chose this based on the reviews below. 

I found the formula to be sticky and heavier than what I used to use (BioSilk) and that it did not improve the condition of my hair or allow for easier styling or improved slip. I bought it the day after I cut my hair from bra-length to above shoulder length, too, so I imagined this would make my hair really great/perfect after removing six inches of length. It is about as heavy as the John Frieda serum you have to apply to wet hair (maybe that is what I should try next) rather than damp.  My hair just felt sticky and gross after I applied the pea-size amount, and I had to wash my hands before blowing dry.

I have had a lot better luck with BioSilk (which I can apply on my skin after I use it) --not sticky at all even though it is a cone--and I have had good luck with Garnier's clear Anti-Frizz sleek and shine serum. I didn't care much for John Frieda's just due to heaviness and how it felt on my hair, and that is how I feel about the Organix one too. Sad!",Brazilian Keratin Therapy Anti-Breakage Serum
2011-08,4.0,"I love love love this stuff.  I feel like i'm ALWAYS on the hunt for something to help me get control of my hair that seems to be misbehaving all the time.  Just when I thought I was out of luck, enter Organix.  I applied the product to towel-dried hair that was still a little damp.  I just let my hair airdry for the rest of the day.  When I would take my hair out of the bun it was in all day, instead of a curly frizzy mess, it was still wavy, but smoother.  It has cut down my styling time literally in HALF.  It doesn't get rid of the natural curl I have, but makes it soo much easier to style.  

It's cheap, smells AH-mazing!! (like coconut cotton candy!)  The packaging is a little awkward, but is a great size if you travel a lot.  All in all, it's fantastic for all you curly/wavy haired babes out there!!!  :)",Brazilian Keratin Therapy Anti-Breakage Serum
2011-08,5.0,"I've beenusing this along with the shampoo and conditioner to maintain my Coppola Keratin Treatment.  I mix it in with the shampoo and the conditioner in the shower.  Then, I put it on my towel dried hair before blow-drying.  It smells great and works well to smooth and shine my hair.  I'm not thrilled with the package and find that I either get too much or too little.  Overall, this is well worth the money and a great drugstore find.  I will never go back to Moroccan oil again.",Brazilian Keratin Therapy Anti-Breakage Serum
2011-08,5.0,"I wanted to use this for a good bit of time before I wrote this review.  I LOVE THIS STUFF!   I use it on wet hair before styling, and almost daily on dry hair just to give some polish and shine. I pour about a nickel size in my palms, rub together and just go over my whole head, if that makes any sense.  The smell is nice but not loud or overpowering.  It does not make my hair look greasy.  It soaks right in and just gives a perfect effect. It makes my (very dry) hair look healthy and shiny and easier to style.  I like this 100 times better than Morrocan Oil.  I will definitely buy again.  The bottle is lasting a long time, though, because it does not take much to do the trick.  I don't recall the price but I got it al Walmart and I don't think it was very expensive at all.",Brazilian Keratin Therapy Anti-Breakage Serum
2011-08,5.0,"So I couldn't resist, i HAD to go out &amp; get this today. My inner product junkie has been out of control lately :P
But this stuff, wow, it did not disappoint at all. My hair really doesn't have breakage problems, nor have I ever really seen a split end. It's just dry &amp; since this product has great ingredients,  i just thought i'd give it a try. Avocado oil is reallllly great for my kind of hair [fine, wavy]. It actually did smooth my hair a bit as well, &amp; though it air dries frizzy &amp; poofy if I don't at least scrunch, it tamed it somewhat. It was better than what I had hoped for. It actually preforms better than my Macadamia Nut Oil that I purchased, which has that &amp; argan oil in it. My hair apparently likes this better :)

Though, it's kind of hard to get the product out without making somewhat of a mess. I tipped it slightly to get some out &amp; it runs down the side from the opening. Messy, but I'll deal with it. Not a huge issue. The little package is cute though. I like it. This will definitely be a staple in my hair care routine if it keeps up the impressive work! :)",Brazilian Keratin Therapy Anti-Breakage Serum
2011-08,5.0,"I'm using this along with the shampoo and conditioner.  I like this more then the other Argan oils I've tried.

It leaves my hair very soft and smooth, and the fragrance is very, very warm and soft.

I use a little before drying and a little after",Brazilian Keratin Therapy Anti-Breakage Serum
